id_univoco,time,tipo
NO004,2013-10-16T18:04:23Z,Variaz. parametro
NO004,2013-10-16T18:06:01Z,Allarme
NO004,2013-10-16T18:06:20Z,Allarme
NO004,2013-10-16T18:06:58Z,Funzioni
NO004,2013-10-16T18:25:28Z,Variaz. parametro
NO004,2013-10-16T18:25:28Z,Variaz. parametro
NO004,2013-10-16T18:25:28Z,Variaz. parametro
NO004,2013-10-16T18:25:30Z,Allarme
NO004,2013-10-16T18:26:21Z,Variaz. parametro
NO004,2013-10-16T18:26:21Z,Variaz. parametro
NO004,2013-10-16T18:26:21Z,Variaz. parametro
NO004,2013-10-16T20:42:35Z,Allarme
NO004,2013-10-16T22:16:57Z,Variaz. parametro
NO004,2013-10-16T22:16:57Z,Variaz. parametro
NO004,2013-10-16T22:16:57Z,Variaz. parametro
NO004,2013-10-16T22:16:57Z,Funzioni
NO004,2013-10-16T22:17:14Z,Variaz. parametro
NO004,2013-10-16T22:17:14Z,Variaz. parametro
NO004,2013-10-16T22:17:14Z,Variaz. parametro
NO004,2013-10-16T22:31:04Z,Variaz. parametro
NO004,2013-10-16T22:31:04Z,Variaz. parametro
NO004,2013-10-16T22:31:04Z,Variaz. limite allarme
NO004,2013-10-16T22:31:21Z,Allarme
NO004,2013-10-16T22:31:22Z,Variaz. parametro
NO004,2013-10-16T22:31:22Z,Variaz. parametro
NO004,2013-10-17T00:08:19Z,Variaz. parametro
NO004,2013-10-17T00:08:35Z,Funzioni
NO004,2013-10-17T00:08:36Z,Allarme
NO004,2013-10-17T00:09:37Z,Variaz. parametro
NO004,2013-10-17T06:06:19Z,Allarme
NO004,2013-10-17T06:06:43Z,Funzioni
NO004,2013-10-17T06:07:45Z,Variaz. parametro
NO004,2013-10-17T07:04:49Z,Variaz. parametro
NO004,2013-10-17T07:55:45Z,Allarme
NO004,2013-10-17T07:57:55Z,Allarme
NO004,2013-10-17T08:12:14Z,Allarme
NO004,2013-10-17T10:26:00Z,Allarme
NO004,2013-10-17T14:51:40Z,Allarme
NO004,2013-10-17T15:12:29Z,Allarme
NO004,2013-10-17T15:21:21Z,Allarme
NO004,2013-10-17T16:54:13Z,Allarme
NO004,2013-10-17T16:54:44Z,Allarme
NO004,2013-10-17T16:55:57Z,Allarme
NO004,2013-10-17T17:24:14Z,Allarme
NO004,2013-10-17T17:24:49Z,Allarme
NO004,2013-10-17T19:24:59Z,Allarme
NO004,2013-10-17T19:26:03Z,Variaz. parametro
NO004,2013-10-17T19:26:03Z,Variaz. parametro
NO004,2013-10-17T19:26:03Z,Funzioni
NO004,2013-10-17T19:50:25Z,Funzioni
NO004,2013-10-17T19:50:26Z,Variaz. parametro
NO004,2013-10-17T19:50:26Z,Variaz. parametro
NO004,2013-10-17T19:50:36Z,Variaz. parametro
NO004,2013-10-17T19:50:36Z,Variaz. parametro
NO004,2013-10-17T19:50:40Z,Variaz. parametro
NO004,2013-10-18T01:00:14Z,Variaz. parametro
NO004,2013-10-18T06:33:00Z,Variaz. parametro
NO004,2013-10-18T06:33:05Z,Variaz. parametro
NO004,2013-10-18T07:14:34Z,Allarme
NO004,2013-10-18T07:42:31Z,Allarme
NO004,2013-10-18T07:51:39Z,Variaz. parametro
NO004,2013-10-18T08:59:53Z,Variaz. parametro
NO004,2013-10-18T09:04:47Z,Funzioni
NO004,2013-10-18T09:11:27Z,Funzioni
NO004,2013-10-18T09:12:29Z,Variaz. parametro
NO004,2013-10-18T09:13:54Z,Funzioni
NO004,2013-10-18T09:16:12Z,Funzioni
NO004,2013-10-18T09:17:14Z,Variaz. parametro
NO004,2013-10-18T09:19:50Z,Variaz. parametro
NO004,2013-10-18T09:31:46Z,Funzioni
NO004,2013-10-18T09:41:56Z,Allarme
NO004,2013-10-18T09:42:03Z,Funzioni
NO004,2013-10-18T09:43:04Z,Variaz. parametro
NO004,2013-10-18T10:29:41Z,Variaz. parametro
NO004,2013-10-18T12:10:40Z,Variaz. parametro
NO004,2013-10-18T12:11:58Z,Variaz. parametro
NO004,2013-10-18T15:19:04Z,Variaz. parametro
NO004,2013-10-18T15:23:43Z,Allarme
NO004,2013-10-18T15:46:55Z,Allarme
NO004,2013-10-18T15:52:43Z,Allarme
NO004,2013-10-18T15:55:50Z,Variaz. parametro
NO004,2013-10-18T15:55:50Z,Variaz. parametro
NO004,2013-10-18T15:55:50Z,Variaz. parametro
NO004,2013-10-18T15:55:54Z,Variaz. parametro
NO004,2013-10-18T15:56:02Z,Variaz. parametro
NO004,2013-10-18T15:56:08Z,Variaz. parametro
NO004,2013-10-18T16:12:43Z,Allarme
NO004,2013-10-18T16:45:59Z,Variaz. parametro
NO004,2013-10-18T16:45:59Z,Variaz. parametro
NO004,2013-10-18T16:45:59Z,Variaz. parametro
NO004,2013-10-18T16:45:59Z,Variaz. parametro
NO004,2013-10-18T16:45:59Z,Variaz. parametro
NO004,2013-10-18T16:45:59Z,Variaz. parametro
NO004,2013-10-18T16:45:59Z,Variaz. limite allarme
NO004,2013-10-18T16:45:59Z,Variaz. limite allarme
NO004,2013-10-18T16:45:59Z,Variaz. limite allarme
NO004,2013-10-18T16:45:59Z,Funzioni
NO004,2013-10-18T16:46:01Z,Allarme
NO004,2013-10-18T16:46:21Z,Allarme
NO004,2013-10-18T16:46:50Z,Funzioni
NO004,2013-10-18T16:52:05Z,Funzioni
NO004,2013-10-18T16:54:12Z,Registrazione
NO004,2013-10-18T17:21:20Z,Funzioni
NO004,2013-10-18T17:21:43Z,Allarme
NO004,2013-10-18T17:24:45Z,Allarme
NO004,2013-10-18T17:28:46Z,Allarme
NO004,2013-10-18T18:11:20Z,Variaz. limite allarme
NO004,2013-10-18T18:11:21Z,Variaz. parametro
NO004,2013-10-18T18:11:21Z,Variaz. parametro
NO004,2013-10-18T18:11:22Z,Variaz. parametro
NO004,2013-10-18T18:12:14Z,Allarme
NO004,2013-10-18T18:12:30Z,Variaz. parametro
NO004,2013-10-18T18:12:30Z,Variaz. parametro
NO004,2013-10-18T18:12:30Z,Funzioni
NO004,2013-10-18T18:21:17Z,Funzioni
NO004,2013-10-18T18:27:37Z,Variaz. parametro
NO004,2013-10-18T19:43:54Z,Variaz. parametro
NO004,2013-10-18T21:52:34Z,Allarme
NO004,2013-10-18T23:07:11Z,Allarme
NO004,2013-10-18T23:25:05Z,Funzioni
NO004,2013-10-18T23:25:27Z,Funzioni
NO004,2013-10-18T23:25:34Z,Allarme
NO004,2013-10-18T23:25:37Z,Allarme
NO004,2013-10-18T23:25:59Z,Allarme
NO004,2013-10-19T00:09:35Z,Allarme
NO004,2013-10-19T00:28:19Z,Allarme
NO004,2013-10-19T00:59:01Z,Allarme
NO004,2013-10-19T02:06:10Z,Allarme
NO004,2013-10-19T03:48:20Z,Allarme
NO004,2013-10-19T04:18:35Z,Allarme
NO004,2013-10-19T04:59:02Z,Allarme
NO004,2013-10-19T05:29:43Z,Allarme
NO004,2013-10-19T05:31:00Z,Allarme
NO004,2013-10-19T05:51:27Z,Variaz. parametro
NO004,2013-10-19T05:51:30Z,Allarme
NO004,2013-10-19T05:51:54Z,Variaz. parametro
NO004,2013-10-19T05:51:59Z,Variaz. parametro
NO004,2013-10-19T05:52:06Z,Variaz. parametro
NO004,2013-10-19T05:52:37Z,Variaz. parametro
NO004,2013-10-19T06:29:49Z,Allarme
NO004,2013-10-19T06:40:01Z,Allarme
NO004,2013-10-19T06:40:13Z,Funzioni
NO004,2013-10-19T06:42:52Z,Allarme
NO004,2013-10-19T06:44:15Z,Allarme
NO004,2013-10-19T07:18:30Z,Variaz. parametro
NO004,2013-10-19T07:18:33Z,Variaz. parametro
NO004,2013-10-19T07:18:48Z,Variaz. parametro
NO004,2013-10-19T07:38:56Z,Allarme
NO004,2013-10-19T09:13:23Z,Allarme
NO004,2013-10-19T09:15:27Z,Allarme
NO004,2013-10-19T09:37:04Z,Allarme
NO004,2013-10-19T09:41:23Z,Allarme
NO004,2013-10-19T09:42:05Z,Funzioni
NO004,2013-10-19T09:45:45Z,Allarme
NO004,2013-10-19T10:10:44Z,Allarme
NO004,2013-10-19T10:13:02Z,Variaz. parametro
NO004,2013-10-19T11:50:50Z,Allarme
NO004,2013-10-19T12:38:09Z,Allarme
NO004,2013-10-19T16:04:52Z,Allarme
NO004,2013-10-19T16:11:59Z,Allarme
NO004,2013-10-19T16:12:50Z,Allarme
NO004,2013-10-19T16:18:08Z,Allarme
NO004,2013-10-19T16:21:11Z,Allarme
NO004,2013-10-19T16:23:40Z,Allarme
NO004,2013-10-19T20:34:16Z,Allarme
NO004,2013-10-19T21:14:01Z,Allarme
NO004,2013-10-19T21:24:55Z,Allarme
NO004,2013-10-19T21:26:01Z,Funzioni
NO004,2013-10-19T21:26:23Z,Allarme
NO004,2013-10-19T21:27:08Z,Allarme
NO004,2013-10-19T21:27:50Z,Allarme
NO004,2013-10-19T21:28:20Z,Allarme
NO004,2013-10-19T21:28:39Z,Funzioni
NO004,2013-10-19T21:30:18Z,Allarme
NO004,2013-10-19T21:30:58Z,Allarme
NO004,2013-10-19T21:31:23Z,Funzioni
NO004,2013-10-19T21:31:30Z,Allarme
NO004,2013-10-19T21:31:59Z,Allarme
NO004,2013-10-19T21:32:23Z,Variaz. parametro
NO004,2013-10-19T21:34:52Z,Funzioni
NO004,2013-10-19T21:35:11Z,Allarme
NO004,2013-10-19T22:26:39Z,Allarme
NO004,2013-10-19T23:29:22Z,Allarme
NO004,2013-10-20T00:19:46Z,Allarme
NO004,2013-10-20T00:37:11Z,Allarme
NO004,2013-10-20T00:44:08Z,Allarme
NO004,2013-10-20T00:45:28Z,Allarme
NO004,2013-10-20T00:47:43Z,Allarme
NO004,2013-10-20T00:57:12Z,Allarme
NO004,2013-10-20T03:01:36Z,Allarme
NO004,2013-10-20T05:58:20Z,Allarme
NO004,2013-10-20T06:10:25Z,Allarme
NO004,2013-10-20T07:37:38Z,Allarme
NO004,2013-10-20T08:36:19Z,Allarme
NO004,2013-10-20T08:38:19Z,Allarme
NO004,2013-10-20T08:56:14Z,Funzioni
NO004,2013-10-20T08:56:35Z,Allarme
NO004,2013-10-20T09:17:30Z,Allarme
NO004,2013-10-20T09:18:43Z,Allarme
NO004,2013-10-20T09:22:56Z,Allarme
NO004,2013-10-20T11:39:01Z,Registrazione
NO004,2013-10-20T13:59:46Z,Allarme
NO004,2013-10-20T14:10:37Z,Allarme
NO004,2013-10-20T15:14:21Z,Allarme
NO004,2013-10-20T17:53:08Z,Variaz. parametro
NO004,2013-10-20T17:53:08Z,Variaz. parametro
NO004,2013-10-20T17:53:08Z,Variaz. parametro
NO004,2013-10-20T17:53:09Z,Allarme
NO004,2013-10-20T17:53:30Z,Allarme
NO004,2013-10-20T17:53:42Z,Variaz. parametro
NO004,2013-10-20T17:53:42Z,Variaz. parametro
NO004,2013-10-20T17:53:42Z,Variaz. parametro
NO004,2013-10-20T17:53:54Z,Allarme
NO004,2013-10-20T20:19:49Z,Allarme
NO004,2013-10-20T21:06:38Z,Allarme
NO004,2013-10-20T22:45:06Z,Allarme
NO004,2013-10-21T00:26:45Z,Allarme
NO004,2013-10-21T00:27:05Z,Allarme
NO004,2013-10-21T00:29:32Z,Allarme
NO004,2013-10-21T01:50:34Z,Allarme
NO004,2013-10-21T02:21:22Z,Allarme
NO004,2013-10-21T02:53:11Z,Allarme
NO004,2013-10-21T03:03:18Z,Allarme
NO004,2013-10-21T03:17:45Z,Allarme
NO004,2013-10-21T04:23:07Z,Allarme
NO004,2013-10-21T05:42:19Z,Allarme
NO004,2013-10-21T05:54:21Z,Allarme
NO004,2013-10-21T06:14:35Z,Allarme
NO004,2013-10-21T06:17:09Z,Allarme
NO004,2013-10-21T06:25:32Z,Allarme
NO004,2013-10-21T07:49:32Z,Allarme
NO004,2013-10-21T08:08:33Z,Allarme
NO004,2013-10-21T08:24:54Z,Allarme
NO004,2013-10-21T08:46:53Z,Allarme
NO004,2013-10-21T08:48:12Z,Allarme
NO004,2013-10-21T09:04:21Z,Allarme
NO004,2013-10-21T09:15:54Z,Allarme
NO004,2013-10-21T09:53:02Z,Variaz. parametro
NO004,2013-10-21T09:53:02Z,Variaz. parametro
NO004,2013-10-21T09:53:02Z,Variaz. limite allarme
NO004,2013-10-21T10:49:48Z,Variaz. parametro
NO004,2013-10-21T10:49:55Z,Variaz. parametro
NO004,2013-10-21T10:51:24Z,Variaz. parametro
NO004,2013-10-21T15:36:02Z,Funzioni
NO004,2013-10-21T15:36:03Z,Allarme
NO004,2013-10-21T15:37:02Z,Variaz. parametro
NO004,2013-10-21T17:20:25Z,Variaz. parametro
NO004,2013-10-21T17:21:33Z,Variaz. parametro
NO004,2013-10-21T17:31:37Z,Variaz. parametro
NO004,2013-10-21T17:32:19Z,Variaz. parametro
NO004,2013-10-21T17:55:43Z,Variaz. parametro
NO004,2013-10-21T20:46:17Z,Allarme
NO004,2013-10-21T20:49:25Z,Funzioni
NO004,2013-10-21T20:50:37Z,Variaz. parametro
NO004,2013-10-21T22:06:14Z,Variaz. parametro
NO004,2013-10-22T00:07:14Z,Variaz. parametro
NO004,2013-10-22T02:05:05Z,Variaz. parametro
NO004,2013-10-22T03:35:47Z,Variaz. parametro
NO004,2013-10-22T06:47:42Z,Variaz. parametro
NO004,2013-10-22T06:55:37Z,Allarme
NO004,2013-10-22T06:55:45Z,Allarme
NO004,2013-10-22T06:55:51Z,Variaz. parametro
NO004,2013-10-22T06:59:52Z,Funzioni
NO004,2013-10-22T07:00:08Z,Allarme
NO004,2013-10-22T07:05:28Z,Variaz. parametro
NO004,2013-10-22T07:05:48Z,Variaz. parametro
NO004,2013-10-22T07:05:51Z,Variaz. parametro
NO004,2013-10-22T07:25:56Z,Variaz. parametro
NO004,2013-10-22T07:34:03Z,Variaz. parametro
NO004,2013-10-22T07:56:33Z,Variaz. parametro
NO004,2013-10-22T07:57:28Z,Allarme
NO004,2013-10-22T07:58:52Z,Allarme
NO004,2013-10-22T07:59:16Z,Variaz. parametro
NO004,2013-10-22T07:59:16Z,Variaz. parametro
NO004,2013-10-22T07:59:16Z,Variaz. parametro
NO004,2013-10-22T07:59:16Z,Variaz. parametro
NO004,2013-10-22T07:59:16Z,Variaz. parametro
NO004,2013-10-22T07:59:16Z,Variaz. parametro
NO004,2013-10-22T07:59:16Z,Variaz. limite allarme
NO004,2013-10-22T07:59:16Z,Variaz. limite allarme
NO004,2013-10-22T07:59:16Z,Variaz. limite allarme
NO004,2013-10-22T07:59:16Z,Funzioni
NO004,2013-10-22T07:59:19Z,Allarme
NO004,2013-10-22T08:25:36Z,Allarme
NO004,2013-10-22T08:33:07Z,Variaz. parametro
NO004,2013-10-22T08:43:27Z,Funzioni
NO004,2013-10-22T11:14:47Z,Variaz. parametro
NO004,2013-10-22T11:15:05Z,Allarme
NO004,2013-10-22T11:15:06Z,Allarme
NO004,2013-10-22T11:33:49Z,Funzioni
NO004,2013-10-22T15:07:49Z,Allarme
NO004,2013-10-22T20:22:38Z,Allarme
NO004,2013-10-22T20:33:42Z,Funzioni
NO004,2013-10-22T21:19:02Z,Variaz. parametro
NO004,2013-10-23T00:54:40Z,Funzioni
NO004,2013-10-23T00:55:05Z,Allarme
NO004,2013-10-23T07:48:45Z,Allarme
NO004,2013-10-23T09:14:45Z,Variaz. parametro
NO004,2013-10-23T09:14:52Z,Variaz. parametro
NO004,2013-10-23T09:16:35Z,Variaz. parametro
NO004,2013-10-23T09:16:48Z,Variaz. parametro
NO004,2013-10-23T09:16:53Z,Variaz. parametro
NO004,2013-10-23T09:16:55Z,Variaz. parametro
NO004,2013-10-23T09:19:15Z,Allarme
NO004,2013-10-23T10:17:15Z,Variaz. parametro
NO004,2013-10-23T15:49:37Z,Allarme
NO004,2013-10-23T16:09:37Z,Funzioni
NO004,2013-10-23T16:16:08Z,Funzioni
NO004,2013-10-23T16:17:08Z,Variaz. parametro
NO004,2013-10-23T16:28:28Z,Variaz. parametro
NO004,2013-10-23T16:30:17Z,Allarme
NO004,2013-10-23T16:30:40Z,Allarme
NO004,2013-10-23T16:33:01Z,Variaz. parametro
NO004,2013-10-23T16:45:52Z,Variaz. parametro
NO004,2013-10-23T16:45:52Z,Variaz. parametro
NO004,2013-10-23T16:45:52Z,Funzioni
NO004,2013-10-23T16:46:14Z,Variaz. parametro
NO004,2013-10-23T16:46:20Z,Variaz. parametro
NO004,2013-10-23T16:47:12Z,Variaz. parametro
NO004,2013-10-23T16:47:35Z,Variaz. parametro
NO004,2013-10-23T16:48:31Z,Variaz. parametro
NO004,2013-10-23T17:12:52Z,Variaz. parametro
NO004,2013-10-23T17:21:56Z,Variaz. parametro
NO004,2013-10-23T17:21:59Z,Funzioni
NO004,2013-10-23T17:22:33Z,Variaz. parametro
NO004,2013-10-23T18:37:43Z,Variaz. limite allarme
NO004,2013-10-23T18:37:44Z,Variaz. parametro
NO004,2013-10-23T18:37:44Z,Variaz. parametro
NO004,2013-10-23T21:12:34Z,Funzioni
NO004,2013-10-23T21:13:36Z,Variaz. parametro
NO004,2013-10-23T23:55:57Z,Funzioni
NO004,2013-10-23T23:57:06Z,Variaz. parametro
NO004,2013-10-24T06:19:56Z,Variaz. parametro
NO004,2013-10-24T06:20:26Z,Funzioni
NO004,2013-10-24T06:37:29Z,Variaz. parametro
NO004,2013-10-24T06:38:21Z,Allarme
NO004,2013-10-24T06:38:28Z,Variaz. parametro
NO004,2013-10-24T06:38:46Z,Allarme
NO004,2013-10-24T06:40:22Z,Variaz. parametro
NO004,2013-10-24T07:57:21Z,Funzioni
NO004,2013-10-24T08:01:20Z,Variaz. parametro
NO004,2013-10-24T09:28:00Z,Allarme
NO004,2013-10-24T09:29:00Z,Funzioni
NO004,2013-10-24T09:29:05Z,Allarme
NO004,2013-10-24T09:30:01Z,Variaz. parametro
NO004,2013-10-24T15:38:39Z,Variaz. parametro
NO004,2013-10-24T15:44:58Z,Variaz. parametro
NO004,2013-10-24T17:44:35Z,Variaz. parametro
NO004,2013-10-24T17:46:41Z,Funzioni
NO004,2013-10-24T18:26:52Z,Variaz. parametro
NO004,2013-10-25T00:10:13Z,Funzioni
NO004,2013-10-25T00:16:51Z,Variaz. parametro
NO004,2013-10-25T01:20:09Z,Variaz. parametro
NO004,2013-10-25T07:53:50Z,Variaz. parametro
NO004,2013-10-25T08:48:16Z,Allarme
NO004,2013-10-25T16:09:15Z,Funzioni
NO004,2013-10-25T16:10:18Z,Variaz. parametro
NO004,2013-10-25T23:45:42Z,Allarme
NO004,2013-10-26T08:14:05Z,Allarme
NO004,2013-10-26T08:48:02Z,Variaz. parametro
NO004,2013-10-26T08:53:13Z,Allarme
NO004,2013-10-26T09:26:55Z,Allarme
NO004,2013-10-26T09:30:09Z,Allarme
NO004,2013-10-26T09:31:13Z,Allarme
NO004,2013-10-26T09:33:41Z,Allarme
NO004,2013-10-26T09:42:48Z,Allarme
NO004,2013-10-26T09:47:11Z,Allarme
NO004,2013-10-26T09:54:49Z,Allarme
NO004,2013-10-26T16:02:02Z,Variaz. parametro
NO004,2013-10-26T16:24:41Z,Variaz. parametro
NO004,2013-10-26T16:25:13Z,Funzioni
NO004,2013-10-27T09:55:30Z,Allarme
NO004,2013-10-27T11:26:13Z,Allarme
NO004,2013-10-27T11:26:33Z,Variaz. parametro
NO004,2013-10-27T12:50:51Z,Allarme
NO004,2013-10-27T12:51:13Z,Allarme
NO004,2013-10-27T12:51:18Z,Allarme
NO004,2013-10-27T12:51:24Z,Allarme
NO004,2013-10-27T12:52:35Z,Allarme
NO004,2013-10-27T12:52:57Z,Funzioni
NO004,2013-10-27T12:53:20Z,Allarme
NO004,2013-10-27T12:53:56Z,Allarme
NO004,2013-10-27T16:54:49Z,Allarme
NO004,2013-10-27T16:55:26Z,Funzioni
NO004,2013-10-27T17:23:00Z,Allarme
NO004,2013-10-27T17:24:31Z,Funzioni
NO004,2013-10-27T17:24:52Z,Allarme
NO004,2013-10-27T17:25:51Z,Variaz. parametro
NO004,2013-10-27T21:43:08Z,Funzioni
NO004,2013-10-27T21:44:19Z,Variaz. parametro
NO004,2013-10-28T08:46:41Z,Allarme
NO004,2013-10-28T08:46:46Z,Funzioni
NO004,2013-10-28T08:47:58Z,Variaz. parametro
NO004,2013-10-28T09:17:28Z,Funzioni
NO004,2013-10-28T09:18:30Z,Variaz. parametro
NO004,2013-10-28T11:30:26Z,Variaz. parametro
NO004,2013-10-28T11:47:00Z,Variaz. parametro
TS012,2014-05-28T19:17:59Z,Variaz. limite allarme
TS012,2014-05-28T19:17:59Z,Variaz. parametro
TS012,2014-05-28T19:17:59Z,Variaz. parametro
TS012,2014-05-28T19:17:59Z,Variaz. parametro
TS012,2014-05-28T19:17:59Z,Variaz. parametro
TS012,2014-05-28T19:17:59Z,Variaz. parametro
TS012,2014-05-28T19:17:59Z,Variaz. parametro
TS012,2014-05-28T19:17:59Z,Variaz. limite allarme
TS012,2014-05-28T19:17:59Z,Variaz. limite allarme
TS012,2014-05-28T19:17:59Z,Variaz. limite allarme
TS012,2014-05-28T19:17:59Z,Variaz. limite allarme
TS012,2014-05-28T19:18:01Z,Allarme
TS012,2014-05-28T19:18:05Z,Allarme
TS012,2014-05-28T19:18:08Z,Allarme
TS012,2014-05-28T19:18:11Z,Variaz. parametro
TS012,2014-05-28T19:18:15Z,Variaz. parametro
TS012,2014-05-28T19:18:28Z,Allarme
TS012,2014-05-28T19:18:44Z,Allarme
TS012,2014-05-28T19:18:53Z,Funzioni
TS012,2014-05-28T19:21:09Z,Variaz. parametro
TS012,2014-05-28T19:21:09Z,Variaz. parametro
TS012,2014-05-28T19:21:09Z,Variaz. parametro
TS012,2014-05-28T19:21:09Z,Variaz. parametro
TS012,2014-05-28T19:21:09Z,Variaz. parametro
